fetched_at,state_code,district_code,blood_group,blood_component,blood_bank,hospital_code,address,contact,category,available,not_available,last_updated,bank_type
2026-08-24T14:41:14,28,550,13,11,Indian Red Cross Society Blood Centre Nellore,2867,"IRCS Blood Bank, Near Vegetable market, Madras Bus Stand, Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh","Phone: 9490097269 ,Fax: -, Email: redcrossbloodbanknellore@gmail.com",Red Cross ,,B+Ve : 0,2026-08-24 10:42:16,Blood Bank
2026-08-24T14:41:14,28,550,13,11,Indian Red Cross Society Blood Centre Kavalii,2877,"S. N0. 1083/3, RDO office Compound, Trunk Road, Kavali, Sri Potti Sriramulu Nellore, Andhra Pradesh","Phone: 9494755449 ,Fax: -, Email: kavaliredcross@gmail.com",Red Cross ,B+Ve : 1,,2026-08-24 09:47:35,Blood Bank
2026-08-24T14:41:14,28,550,13,11,Apollo Speciality Hospitals Nellore,280623,"16/111/1133, Muthukur Road, Pinakini Nagar, Nellore, Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh","Phone: 7989523405 ,Fax: -, Email: rajasekhar_m@apollohospitals.com",Private,,B+Ve : 0,2026-08-24 07:27:03,Blood Bank
2026-08-24T14:41:14,28,550,13,11,Medipulse Blood Centre Gudur,284736,"Jandrapalem Street, Guduru, Tirupati, Guduru, Sri Potti Sriramulu Nellore, Andhra Pradesh","Phone: 7406899988 ,Fax: -, Email: medipulsebloodcentre.gudur@gmail.com",Charitable/Vol,B+Ve : 1,,2026-08-24 07:58:00,Blood Bank
2026-08-24T14:41:14,28,550,13,11,District Hospital Blood Centre Atmakur Nellore,282820,"1st floor, Near Wear Colony, Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh","Phone: 8328360573 ,Fax: 1234567890, Email: bloodcentre.dhatmakur@gmail.com",Govt.,B+Ve : 17,,2026-08-24 09:55:17,Blood Bank
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Rapur,284689,"Rapur, , Rapur, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 07:18:55,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Vinjamur,284688,"Vinjamur, , Vinjamur, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 09:06:12,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Udayagiri,281595,"Udayagiri, , UDAYAGIRI, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 08:19:55,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Venkatachalam,284687,"Venkatachalam, , Venkatachalam, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 09:55:14,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Podalakuru,284686,"Podalakuru, , Podalakuru, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 09:10:09,BSU
2026-08-24T14:41:14,28,550,13,11,Area Hospital Blood Centre Kavali,2808,"Kavali, S.P.S.R, Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh","Phone: 8328360573 ,Fax: 0, Email: areahospitalbloodcentrekavali@gmail.com",Govt.,B+Ve : 10,,2026-08-24 09:56:27,Blood Bank
2026-08-24T14:41:14,28,550,13,11,Nova Blood Centre,282630,"M/s. Nova Blood Bank,( A Unit of Rural and Urban Development, Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh","Phone: 8790484848 ,Fax: -, Email: novabloodbank@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 11:14:07,Blood Bank
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Kovur,284685,"Kovur, , Kovur, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 09:34:39,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Kota.,284684,"Kota, , Kota, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,B+Ve : 2,,2026-08-24 07:54:18,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Indukurpet,284683,"Indukurpet, , Indukurpet, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 09:34:21,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Buchireddypalem,284682,"Buchireddypalem, , Buchireddypalem, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,B+Ve : 2,,2026-08-24 09:20:11,BSU
2026-08-24T14:41:14,28,550,13,11,Bsu Chc Allur,284681,"Allur, , Allur, Sri Potti Sriramulu Nellore, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 08:58:23,BSU
2026-08-24T14:41:14,28,754,13,11,Sri Satya Sai Institute Of Higher Medical Sciences Blood Centre,2922,"Sri Satya Sai Hospital Premises, Prasanthigram, PUTTAPARTHY, Puttaparthi, Sri Sathya Sai, Andhra Pradesh","Phone: 08555287900 ,Fax: -, Email: saikiran-ptp@yahoo.co.in",Charitable/Vol,B+Ve : 2,,2026-08-24 07:51:02,Blood Bank
2026-08-24T14:41:14,28,754,13,11,Bsu Ah Dharmavaram,281307,"Dharmavaram, , DHARMAVARAM, Sri Sathya Sai, Andhra Pradesh",-,Govt.,B+Ve : 2,,2026-08-22 09:52:53,BSU
2026-08-24T14:41:14,28,754,13,11,District Hospital Blood Centre Hindupur,282645,"Blood Bank, District Hospital, Hindupur, Hindupur, Sri Sathya Sai, Andhra Pradesh","Phone: 9398736265 ,Fax: 0, Email: bbapvvphup@gmail.com",Govt.,B+Ve : 14,,2026-08-24 09:32:49,Blood Bank
2026-08-24T14:41:14,28,754,13,11,Area Hospital Blood Centre Kadiri,2872,"APVVP Govt. Area Hospital, Ground Floor, Kadiri, Kadiri, Sri Sathya Sai, Andhra Pradesh","Phone: 8985002811 ,Fax: 0, Email: bbahkadiri@gmail.com",Govt.,B +ve : 25,,2026-08-23 09:39:38,Blood Bank
2026-08-24T14:41:14,28,754,13,11,Bsu Chc Penukonda,281311,"PENUKONDA, , PENUKONDA, Sri Sathya Sai, Andhra Pradesh",-,Govt.,B+Ve : 2,,2026-08-24 09:03:18,BSU
2026-08-24T14:41:14,28,754,13,11,Deepu Blood Centre Hindupur,284556,"D.No 4-5-687/7-1, Lepakshi, Chaitanya Nagar, Hindupur, Hindupur, Sri Sathya Sai, Andhra Pradesh","Phone: 6303569024 ,Fax: -, Email: deepubloodcenterhdp@gmail.com",Charitable/Vol,B+Ve : 1,,2026-08-24 10:39:31,Blood Bank
2026-08-24T14:41:14,28,754,13,11,Bsu Ah Madakasira,281310,"Madakasira, , MADAKASIRA, Sri Sathya Sai, Andhra Pradesh",-,Govt.,B+Ve : 3,,2026-08-24 09:34:52,BSU
2026-08-24T14:41:14,28,754,13,11,Rural Development Trust Hospital Blood Bank,283794,"KADIRI ROAD BATHALAPALLI SATYA SAI DIST, BATHALAPALLI, Sri Sathya Sai, Andhra Pradesh","Phone: 8559244259 ,Fax: -, Email: rdtbloodbank@gmail.com",Private,,B+Ve : 0,2026-08-24 08:08:33,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Sviccar Tirupati,284590,"Tirupati, , Tirupati, Tirupati, Andhra Pradesh",-,Charitable/Vol,,B+Ve : 0,2026-08-24 11:23:17,BSU
2026-08-24T14:41:14,28,752,13,11,Indian Red Cross society blood centre Tirupati,285327,"maternity block govt,alipiri road,Tirupati, Tirupati, Tirupati, Andhra Pradesh","Phone: 9502557650 ,Fax: -, Email: ircstptbloodbank@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 08:59:02,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Ah Srikalahasti,280923,"Srikalahasti, , SRIKALAHASTHI, Tirupati, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 09:12:29,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Chc Putturu,281317,"Putturu, , PUTTURU, Tirupati, Andhra Pradesh",-,Govt.,B+Ve : 3,,2026-08-24 07:46:36,BSU
2026-08-24T14:41:14,28,752,13,11,Ntr Memorial Trust Blood Center Tirupati,283726,"10-3-204,1st floor, KotaKommala street ,Reddy and Reddy colo, Tirupati, Tirupati, Andhra Pradesh","Phone: 9030898964 ,Fax: 0, Email: admin_bbtpt@ntrtrust.org ",Charitable/Vol,,B+Ve : 0,2026-08-24 09:31:09,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Chc Venkatagiri.,281604,"Venkatagiri., , VENKATAGIRI, Tirupati, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 09:56:02,BSU
2026-08-24T14:41:14,28,752,13,11,Blood Centre Central Hospital Ttd Tirupati,2931,"BIRRD (T) Hospital,, Old building,SVIMS CAMPUS , Tirupati, Tirupati, Andhra Pradesh","Phone: 9849835530 ,Fax: 0, Email: bloodcentrebirrd@gmail.com",Charitable/Vol,B+Ve : 36,,2026-08-24 08:45:45,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Chc Sullurpet,281588,"Sullurpeta, , SULLURIPETA, Tirupati, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 11:39:31,BSU
2026-08-24T14:41:14,28,752,13,11,Rakshana Blood Bank,283601,"D,NO 18-1-505C,2ND FLOOR,, RAMESH NATH TOWERS,OPP VV MAHAL, MOSQUE ROAD, TIRUPATI, Tirupati, Tirupati, Andhra Pradesh","Phone: 9505555835 ,Fax: 1234567890, Email: rakshanabloodbank@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 08:06:25,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Chc Satyavedu,284701,"Satyavedu, , Satyavedu, Tirupati, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 09:32:21,BSU
2026-08-24T14:41:14,28,752,13,11,Anna Gowri Medical College And Hospital Blood Centre,284733,"Parameswaramangalam, Puttur, Puttur, Tirupati, Andhra Pradesh","Phone: 8074059945 ,Fax: 0, Email: contact.agmch@gmail.com",Private,B+Ve : 1,,2026-08-24 06:23:32,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Chc Naidupeta,281640,"Naidupeta, , Naidupeta, Tirupati, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 07:54:42,BSU
2026-08-24T14:41:14,28,752,13,11,Model blood centre,2929,"Near Alipiri, Tirupati, Tirupati, Andhra Pradesh","Phone: 9494490487 ,Fax: 1234567890, Email: modelbloodbanktpt2010@gmail.com",Govt.,B+Ve : 101,,2026-08-24 10:38:14,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Chc Rlykodur,284597,"Rilway Koduru, , Raiway koduru, Tirupati, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-22 08:56:58,BSU
2026-08-24T14:41:14,28,752,13,11,Aswini Hospital Blood Centre,2817,"Ground Floor, Aswini Hospital Premises, TTD, Tirumala, Tirupati, Andhra Pradesh","Phone: 9000497028 ,Fax: 1234567890, Email: bbahttdtml@gmail.com",Private,B+Ve : 14,,2026-08-24 08:56:31,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Amara Blood Centre,284793,"D.No 9-651, 3rd floor, Amara Hospital, Karakambadi, Tirupati, Tirupati, Tirupati, Andhra Pradesh","Phone: 7337212372 ,Fax: 1234567890, Email: amarafoundationtirupati@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 00:43:27,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Sri Venkateswara Institute Of Medical Sciences Blood Centre,2924,"SVIMS BLOOD CENTRE, SVIMS, ALIPIRI ROAD, TIRUPATI, Tirupati, Tirupati, Andhra Pradesh","Phone: 9494403546 ,Fax: -, Email: svimsbloodbank@gmail.com",Govt.,,B+Ve : 0,2026-08-24 09:19:57,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Bsu Sriharikota,284691,"Sriharikota, , Sriharikota, Tirupati, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-05-27 13:38:47,BSU
2026-08-24T14:41:14,28,752,13,11,Sri Venkata Sai Charitable Trust Blood Centre,2923,"H.No 10-13-514, 1st Floor Reddy and Reddy Colony, Tirupati C, Tirupati, Tirupati, Andhra Pradesh","Phone: 9246999571 ,Fax: -, Email: svsctbloodbank@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 05:13:29,Blood Bank
2026-08-24T14:41:14,28,752,13,11,"Government Maternity Hospital Blood Centre, Tirupati",2846,"Government Maternity Hospital Blood Centre,I.P.W Building, S.V.Medical college Campus,Alipiri Road, Tirupati, Tirupati, Tirupati, Andhra Pradesh","Phone: 9440323374 ,Fax: 0, Email: bloodbankgmhtirupati@gmail.com",Govt.,B+Ve : 77,,2026-08-24 09:13:58,Blood Bank
2026-08-24T14:41:14,28,752,13,11,Vijayasri Blood Centre Tirupati,283481,"D.NO:-10-13-490B,First and second floor,Reddy &Reddy colony , Besides Subhamasthu  shopping mall ,Tirupati, Tirupati, Tirupati, Andhra Pradesh","Phone: 9949901007 ,Fax: 0, Email: vijayasribloodbanktirupathi@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 12:34:18,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Kalam Blood Centre,284939,"Block A, KCC Building, AMTZ Campus, Pragathi steel project, , Visakahaptnam, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9281078653 ,Fax: 1234567890, Email: kbc@kiht.in",Private,B+Ve : 9,,2026-08-24 10:31:36,Blood Bank
2026-08-24T14:41:14,28,544,13,11, Gayatri Vidya Parishad Institute Of Health Care And  Medical  Technology ,280437,"DNO:6-25, MARIDIVALLEY , MARIKAVALASA , MADHURAWADA, MADHURAWADA, Visakhapatnam, Andhra Pradesh","Phone: 7675808026 ,Fax: 1234567890, Email: gvpbloodbank@gmail.com",Charitable/Vol,B+Ve : 2,,2026-08-24 07:19:40,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Chatrapathi Shivaji Voluntary Blood Centre ,283869,"#PLOT NO .5C, 3RD FLOOR, UNIQUE HOSPITAL, HEALTH CITY, AARIL, VISAKHAPATNAM, Visakhapatnam, Andhra Pradesh","Phone: 7093373738 ,Fax: -, Email: csvbloodcentre@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 09:12:21,Blood Bank
2026-08-24T14:41:14,28,544,13,11,First Blood Centre,282635,"Opposite kgh OP gate, Haritha sapthagiri plaza, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9141461111 ,Fax: 0, Email: firstbloodbankvskp@gmail.com",Charitable/Vol,B+Ve : 5,,2026-08-15 07:56:51,Blood Bank
2026-08-24T14:41:14,28,544,13,11,M/S. Gitam Institute Of Medical Sciences Blood Centre,2887,"Door No. 5-168, Ward No. 6, GITAM University, Rushikonda, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9393102206 ,Fax: 0, Email: gimsrbloodbank @gitam.edu",Private,,B+Ve : 0,2026-08-24 07:00:09,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Sanjeevani Voluntary Blood Centre Gajuwaka,283802,"D.No 26-50-5/1 Kanithi Road, Chinagantyada, Gajuwaka, VSKP, Gajuwaka, Visakhapatnam, Andhra Pradesh","Phone: 9349349696 ,Fax: 1234567890, Email: svbb.gwk@gmail.com",Charitable/Vol,B +ve : 3,,2026-08-24 07:35:20,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Pinnacle Hospital Blood centre,280458,"PLOT NO 10,11&12,APIIC  ,HEALTHCITY,CHINAGADILI,VISAKHAPATNAM, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 8916769990 ,Fax: 1234567890, Email: bloodbank@pinnaclehospitals.com",Private,,B+Ve : 0,2026-08-24 06:39:36,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Life Share Blood Centre Visakhapatnam,282633,"M/s. Life Share Blood Bank,D.No.10-1-8, 4th Floor, the Land , Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9989558350 ,Fax: -, Email: bloodbanklifeshare@gmail.com",Private,,B+Ve : 0,2026-08-24 07:14:03,Blood Bank
2026-08-24T14:41:14,28,544,13,11,KIMS ICON Blood Centre,282634,"M/s KIMS ICON Blood Bank, D.No.32-11-2, KIMS ICON Hospit, Sheelanagr, Gajuwaka, Visakhapatnam, Andhra Pradesh","Phone: 7989432799 ,Fax: 1234567890, Email: gllkiran21@gmail.com",Private,,B+Ve : 0,2026-08-24 08:29:47,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Lions Club Of Visakhapatnam Blood Centre Trust,2884,"D.No. 10-54-7, Lions Community Hall, Ram Nagar, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 6309552515 ,Fax: -, Email: lionsbloodbankvsp@gmail.com",Private,,B+Ve : 0,2026-08-24 09:35:14,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Medicover Blood Centre,284414,"Block - B, 4th floor, D.No.1-1-83,, MVP Colony, Venkojipalem, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 7995504070 ,Fax: -, Email: bloodbank.vizag4@medicoverhospitals.in",Private,B+Ve : 1,,2026-08-24 09:28:34,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Vande Bharat Blood Centre Visakhapatnam,284557,"Opposite life style, Chinagantyagada, Old gajuwaka, Visakhapatnam, Gajuwaka, Visakhapatnam, Andhra Pradesh","Phone: 6262172737 ,Fax: -, Email: vbbcgajuwaka2024@gmail.com",Private,,B+Ve : 0,2026-08-24 10:00:46,Blood Bank
2026-08-24T14:41:14,28,544,13,11,New Life Blood Centre Visakhapatnam,283940,"Flat no101&102 , First floor,Gabhasthi Hermitage HiG 82 Sect, Viskhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9494341893 ,Fax: -, Email: newlifebloodcentrevskp@gmail.com",Private,,B+Ve : 0,2026-08-24 10:02:20,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Homi Bhabha Cancer Hospital And Research Centre,284233,"Main Block, First Floor, Aganampudi, Gajuwaka Mandal, Visakh, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 8912871572 ,Fax: -, Email: dtm@hbchrcv.tmc.gov.in",Govt.,,B+Ve : 0,2026-08-24 08:35:47,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Mother Blood Centre Visakhapatnam,283782,"d.nO 12-4-34A, M.K. ENCLAVE OPP. ST.Anthony church, , Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9849993672 ,Fax: 0, Email: motherbloodcentre@gmail.com",Private,,B+Ve : 0,2026-08-24 08:41:03,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Anil Neerukunda Hospital Blood Centre,2804,"SangiValasa, Bheemunipatnam (M), Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 8008901273 ,Fax: -, Email: anhbb2017@gmail.com",Private,,B+Ve : 0,2026-08-24 09:02:45,Blood Bank
2026-08-24T14:41:14,28,544,13,11,"Government Victoria Hospital For Women And Children Blood Centre, Visakhapatnam",2847,"1st Floor, Government Victoria Hospital Premises, 1 Town, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 8297272080 ,Fax: 1234567890, Email: vghbloodbank@gmail.com",Govt.,B+Ve : 13,,2026-08-24 09:25:03,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Rotary Blood Bank Visakhapatnam,28108,"Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9849193503 ,Fax: -, Email: rotarybloodbankvsp@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 09:06:37,Blood Bank
2026-08-24T14:41:14,28,544,13,11,The King George Hospital Blood Centre Visakhapatnam,2880,"KGH, Visakhapatnam, , Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9390255130 ,Fax: 1234567890, Email: bbkghvsp@gmail.com",Govt.,B+Ve : 30,,2026-08-24 09:55:15,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Apollo Hospital Chinagadhili,280626,"D.No.18-516/2/1, 3rd Floor, Health City, Arilova, DETTO, Chinagadhili, Visakhapatnam, Andhra Pradesh","Phone: 9849949202 ,Fax: -, Email: kunamukundarao@gmail.com",Private,,B+Ve : 0,2026-08-24 07:38:47,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Visakha Institute Of Medical Science Blood Centre,284705,"Hanumanthwaka, Visakhapatnam, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 8125320910 ,Fax: -, Email: bloodbankvims@gmail.com",Govt.,,B+Ve : 0,2026-08-24 08:42:09,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Bsu Chc Bheemunipatnam,284703,"Bheemunipatnam, , Bheemunipatnam, Visakhapatnam, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-23 10:27:37,BSU
2026-08-24T14:41:14,28,544,13,11,Ntr Memorial Trust Blood Centre Visakhapatnam,2897,"11-4-2/1, Rockdale Layout,, Waltair Main Road, Ramnagar, VISAKHAPATNAM, Visakhapatnam, Andhra Pradesh","Phone: 9032005619 ,Fax: 0, Email: vizagbbadmin@ntrtrust.org",Charitable/Vol,B+Ve : 9,,2026-08-24 07:44:55,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Bsu Chc Pendurthi,284702,"Pendurthi, , Pendurthi, Visakhapatnam, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 13:44:05,BSU
2026-08-24T14:41:14,28,544,13,11,Indian Red Cross Society Blood Bank Vishakhapatnam,28148,"14 35 4, Red Cross Building, Near Zilla parished Maharanipeta, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 08912703953 ,Fax: -, Email: secretaryvspredcross@gmail.com",Red Cross ,,B+Ve : 0,2026-08-24 00:02:06,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Bsu Chc Gopalapatnam,284767,"Gopalapatnam, Visakhapatnam, Gopalapatnam, Visakhapatnam, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 06:21:13,BSU
2026-08-24T14:41:14,28,544,13,11,Bsu Ah Aganampudi,281696,"Aganampudi, , AGANAMPUDI, Visakhapatnam, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 09:15:14,BSU
2026-08-24T14:41:14,28,544,13,11,Visakha Blood Centre,284227,"Chamber 2 & 3 Door No 17-1-15/1, Ground, RR Towers, opp. KGH, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9492021652 ,Fax: -, Email: visakhabloodcentre@gmail.com",Private,,B+Ve : 0,2026-08-24 12:17:34,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Amma Blood Centre,283750,"d.No 11-4-11/1, Kailash Nagar, Kanithi Road,Gajuwaka,visakha, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9849993672 ,Fax: 0, Email: gllkiran21@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 09:41:18,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Seven Hills Hospitals Blood Centre,2914,"Waltair Main Road, Rockdale Layout, Visakhapatnam, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9652831008 ,Fax: -, Email: Venkatesh.s@sevenhillshospital.com",Private,,B+Ve : 0,2026-08-24 06:25:32,Blood Bank
2026-08-24T14:41:14,28,544,13,11,As Raja Voluntary Blood Centre,2815,"D.No. 10-50-11/5, 1st Floor, Virasi Centre, Waltair Main Roa, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 9849792925 ,Fax: -, Email: asrajavbloodbank@gmail.com",Charitable/Vol,B+Ve : 14,,2026-08-24 09:16:25,Blood Bank
2026-08-24T14:41:14,28,544,13,11,Visakha Steel General Hospital Blood Centre,2935,"First Floor, Sector 6, Ukkunagaram, Visakhapatnam, Visakhapatnam, Andhra Pradesh","Phone: 7702917979 ,Fax: -, Email: Santhi_priya@vizagsteel.com",Private,B+Ve : 1,,2026-08-24 08:06:32,Blood Bank
2026-08-24T14:41:14,28,543,13,11,Bsu Chc Badangi,285222,"Badangi, , Badangi, Vizianagaram, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 09:17:16,BSU
2026-08-24T14:41:14,28,543,13,11,"GGH , VIZIANAGARAM",28118,"CONTONMENT, GROUND FLOOR GGH, Vizianagaram, Vizianagaram, Andhra Pradesh","Phone: 8309509897 ,Fax: 1234567890, Email: bloodbankdhvzm@gmail.com",Govt.,B+Ve : 6,,2026-08-24 09:18:39,Blood Bank
2026-08-24T14:41:14,28,543,13,11,Indian Red Cross Society Blood Bank Vizianagaram,28119,"T.S.No.1/13p, Beside Water Tank, Cantonment, Near Collector Office, Vizianagaram, vizianagaram, Vizianagaram, Andhra Pradesh","Phone: 8922272700 ,Fax: 1234567890, Email: ircsofficevzm@gmail.com",Red Cross ,,B+Ve : 0,2026-08-24 10:16:55,Blood Bank
2026-08-24T14:41:14,28,543,13,11,Bsu Chc Bhogapuram,281719,"Bhogapuram, , BHOGAPURAM, Vizianagaram, Andhra Pradesh",-,Govt.,B+Ve : 2,,2026-08-24 07:49:53,BSU
2026-08-24T14:41:14,28,543,13,11,Bsu Ah Cheepurupalli,281707,"Cheepurupalli, , CHEEPURPALLI, Vizianagaram, Andhra Pradesh",-,Govt.,,B+Ve : 0,2026-08-24 09:50:34,BSU
2026-08-24T14:41:14,28,543,13,11,Nvn Blood Bank ,280747,"19-10-8,2nd floor,Beside Vijaya diagnostic centre,Matam stre, VIZIANAGARAM, Vizianagaram, Andhra Pradesh","Phone: 9246448899 ,Fax: -, Email: nvnbloodbank999@gmail.com",Charitable/Vol,B+Ve : 3,,2026-08-24 09:15:50,Blood Bank
2026-08-24T14:41:14,28,543,13,11,Bsu Ah S. Kota,281704,"S Kota, , S.KOTA, Vizianagaram, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 09:21:17,BSU
2026-08-24T14:41:14,28,543,13,11,Bsu Ah Gajapathinagaram,281715,"Gajapathipatnam, , GAJAPATHINAGARAM, Vizianagaram, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 11:29:09,BSU
2026-08-24T14:41:14,28,543,13,11,Mahraja Institude Of Medical Science Blood Bank,28121,"MIMS General Hospital   Nelwmarla, vizianagaram, Vizianagaram, Andhra Pradesh","Phone: 7799100527 ,Fax: 0, Email: principalsretmims@gmail.com",Private,B+Ve : 2,,2026-08-24 06:44:56,Blood Bank
2026-08-24T14:41:14,28,543,13,11,New Life Blood Centre Vizianagaram,2910,"4th floor, Revenue Ward, H.no 1-9/1-37 3,4 th floor sri bangarmma complex,  Vizianagaram, Vizianagaram, Andhra Pradesh","Phone: 8096171616 ,Fax: 1234567890, Email: newlifebloodcentreviznrm@gmail.com",Charitable/Vol,,B+Ve : 0,2026-08-24 08:35:17,Blood Bank
2026-08-24T14:41:14,28,543,13,11,Bsu Chc Bobbili,281742,"BOBBILI, , bobbili, Vizianagaram, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 09:33:56,BSU
2026-08-24T14:41:14,28,543,13,11,Bsu Mch Vizianagaram,281710,"Viziangaram, , MCH VZM, Vizianagaram, Andhra Pradesh",-,Govt.,B+Ve : 2,,2026-08-24 08:27:39,BSU
2026-08-24T14:41:14,28,543,13,11,Bsu Ah Rajam,281565,"Rajam., , Rajam, Vizianagaram, Andhra Pradesh",-,Govt.,B+Ve : 1,,2026-08-24 08:34:29,BSU
